id,member_id,date,title,tags,prefecture,venue,setlist_main,setlist_encore
598,0,2024/10/05,私立恵比寿中学 仲秋音楽祭 題して「ちゅうおん」2024,ちゅうおん,埼玉県,秩父ミューズパーク 野外ステージ,きらり / 藤井 風|愛のレンタル|SHAKE! SHAKE!|U.B.U.|紅の詩|KANSHAして / SMAP|踊るロクデナシ|キャンディロッガー|お願いジーザス|真夏の夜の夢@小林歌穂 / 松任谷由実|スイミング@小久保柚乃 / 深田恭子|すばらしい日々@中山莉子 / ユニコーン|東京フラッシュ@桜井えま / Vaundy|君に夢中@星名美怜 / 宇多田ヒカル|悲しみの果て@桜木心菜 / エレファントカシマシ|心を開いて@風見和香 / ZARD|SUMMER SONG@仲村悠菜 / YUI|アボカド@真山りか / yonige|パラシューター@安本彩花 / Folder|フユコイ|CRYSTAL DROP|宇宙は砂時計|トキメキ的週末論|ヘロー|若者のすべて / フジファブリック,
597,0,2024/09/27,「放課後ロッケンロール -HYPER-」VS さらば青春の光,対バン,東京都,Zepp Haneda,放課後ゲタ箱ロッケンロールMX|青春ゾンビィィズ|紅の詩|オメカシ・フィーバー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|トーキョーズ・ウェイ！|キャンディロッガー|EBINOMICS|TWINKLE WINK|ゼッテーアナーキー|イート・ザ・大目玉|シンガロン・シンガソン|永遠に中学生,
596,0,2024/09/26,「放課後ロッケンロール -HYPER-」VS edhiii boi / SARUKANI,対バン,東京都,Zepp Haneda,"Knock You Out!|パクチー|Bang Bang Beat|いろはにODORYANSE|ちちんぷい|梅|自由へ道連れ|でかどんでん|熟女になっても|Anytime, Anywhere|イヤフォン・ライオット|スーパーヒーロー |仮契約のシンデレラ",
595,0,2024/09/22,秋田CARAVAN MUSIC FES 2024,フェス,秋田県,二ツ井中央公園,Family Complex|仮契約のシンデレラ|宇宙は砂時計|ハッピーエンドとそれから|いろはにODORYANSE|MISSION SURVIVOR|新未来センセーション|トーキョーズ・ウェイ！|YELL,
594,d,2024/09/17,桜木心菜生誕ソロライブ「桜木NightProm～3rd night～」,生誕|ソロ,東京都,Zepp Shinjuku,キャンディロッガー|トキメキ的週末論|BONBON GiRL / SARM|レディ・メイ / ももいろクローバーZ|B級 / ちゃんみな|いろはにODORYANSE|売れたいエモーション!|アンコールの恋,ツッパリHigh School Rock'n Roll / 横浜銀蝿|喧嘩上等 / 氣志團|熟女になっても
593,0,2024/09/16,@JAM EXPO 2024 supported by UP-T,フェス,神奈川県,横浜アリーナ,Knock You Out!|仮契約のシンデレラ|いろはにODORYANSE|HOT UP!!!|TWINKLE WINK|未確認中学生X,
592,bc,2024/09/14,カホリコ加入10周年ライブ「それみろ！カホリコ～レンコンと天丼から10年～」,,東京都,J:COMホール八王子,"バタフライエフェクト|ハイタテキ!|きっとインフィニティー!|でかどんでん|アンコールの恋|星の数え方|PLAYBACK|日記|ぐらりぐら想い@小林歌穂|ペコペコリーヌ@中山莉子|大漁恵比寿節//オメカシ・フィーバー//青い青い星の名前//感情電車//ちがうの//あなたのダンスで騒がしい//SHAKE! SHAKE!//制服""報連相""ファンク//EBINOMICS//Lon de Don","友情ラブレター|YELL|Anytime, Anywhere"
591,g,2024/09/11,月刊偶像「believe feat. 桜井えま(私立恵比寿中学)」発売記念リリースイベント,ソロ,東京都,タワーレコード錦糸町パルコ店,believe feat. 桜井えま(私立恵比寿中学),
590,g,2024/09/05,桜井えま生誕ソロライブ「はにーえまいる～沼2～」,生誕|ソロ,神奈川県,KT Zepp Yokohama,仮契約のシンデレラ|金八DANCE MUSIC|きっとインフィニティー!|結ばれた想い|僕らの未来計画 / 703号室|You're My Only Shinin' Star /青山テルマ|どんなときも。 / 井上苑子|春休みモラトリアム中学生|イート・ザ・大目玉,believe feat. 桜井えま(私立恵比寿中学) |フレ!フレ!サイリウム
589,f,2024/09/04,風見和香生誕ソロライブ「ののかまると犬の散歩～すくすく成長中～」,生誕|ソロ,神奈川県,KT Zepp Yokohama,Go!Go!Here We Go!ロック・リー|使ってポートフォリオ|スウィーテスト・多忙。|17才 / 南沙織|変わらないもの/ 奥華子|晩餐歌 / tuki.|あたしきっと無限ルーパー|結果オーライ|お願いジーザス|ポップコーントーン,チュパカブラ|また明日
588,0,2024/08/18,えびちゅう 夏のファミリー遠足 略してファミえん in 山中湖2024,ファミえん,山梨県,山中湖交流プラザきらら シアターひびき,ラブリースマイリーベイビー|青春ゾンビィィズ|YELL|ほぼブラジル|マブいラガタイフーン|ちちんぷい|Family Complex|TWINKLE WINK|きゅるん|R-O-B-O-C-K|全力☆ランナー|誘惑したいや|はみだせGirls|オメカシ・フィーバー|HOT UP!!!|MISSION SURVIVOR|青い青い星の名前|いろはにODORYANSE|ナチュメロらんでぶー,Knock You Out!|Go!Go!Here We Go!ロック・リー|自由へ道連れ|感情電車
587,0,2024/08/17,えびちゅう 夏のファミリー遠足 略してファミえん in 山中湖2024,ファミえん,山梨県,山中湖交流プラザきらら シアターひびき,ラブリースマイリーベイビー|青春ゾンビィィズ|YELL|ほぼブラジル|マブいラガタイフーン|CHAN-CHARA-CHAN|Family Complex|TWINKLE WINK|きゅるん|R-O-B-O-C-K|全力☆ランナー|誘惑したいや|はみだせGirls|オメカシ・フィーバー|HOT UP!!!|MISSION SURVIVOR|summer dejavu|いろはにODORYANSE|23回目のサマーナイト,Knock You Out!|イート・ザ・大目玉|Bang Bang Beat|BLUE DIZZINESS
586,0,2024/08/04,私立恵比寿中学 結成15周年記念イベント「えびちゅう夏祭り」,,東京都,西武新宿PePe前広場,Knock You Out!|MISSION SURVIVOR|えびぞりダイアモンド!!|トーキョーズ・ウェイ！|ラブリースマイリーベイビー|永遠に中学生,
585,0,2024/08/03,TOKYO IDOL FESTIVAL 2024,フェス,東京都,お台場・青海周辺エリア,Knock You Out!|揚げろ!エビフライ|ラブリースマイリーベイビー|YELL|CHAN-CHARA-CHAN|ナチュメロらんでぶー,
584,357bc,2024/08/03,TOKYO IDOL FESTIVAL 2024,フェス,東京都,お台場・青海周辺エリア,えびぞりダイアモンド!!|愛のレンタル|熟女になっても|HOT UP!!!,
583,defgh,2024/08/03,TOKYO IDOL FESTIVAL 2024,フェス,東京都,お台場・青海周辺エリア,ダイビング|エビ中一週間|ザ・ティッシュ～とまらない青春～|大人はわかってくれない,
582,0,2024/07/28,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,大阪府,NHK大阪ホール,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|全力☆ランナー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|踊るガリ勉中学生|テブラデスキー～青春リバティ～|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|DRAMA QUEEN|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！",まっすぐ|ラブリースマイリーベイビー
581,0,2024/07/27,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,大阪府,NHK大阪ホール,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|全力☆ランナー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|踊るガリ勉中学生|テブラデスキー～青春リバティ～|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|DRAMA QUEEN|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！",禁断のカルマ|フレ!フレ!サイリウム
580,0,2024/07/21,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,東京都,TOKYO DOME CITY HALL,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|全力☆ランナー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|踊るガリ勉中学生|テブラデスキー～青春リバティ～|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|DRAMA QUEEN|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！",オーマイゴースト?～わたしが悪霊になっても～|あたしきっと無限ルーパー
579,0,2024/07/15,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,栃木県,大正堂くろいそみるひぃホール 大ホール,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|全力☆ランナー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|踊るガリ勉中学生|テブラデスキー～青春リバティ～|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|DRAMA QUEEN|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！","Anytime, Anywhere|なないろ"
578,0,2024/07/14,木に梨はなる 真夏の大収穫祭2024 ～みんなのアートミュージック～,,東京都,TOKYO DOME CITY HALL,YELL|BLUE DIZZINESS,
577,0,2024/07/13,LuckyFes’24,フェス,茨城県,国営ひたち海浜公園,Knock You Out!|青春ゾンビィィズ|青い青い星の名前|ラブリースマイリーベイビー|仮契約のシンデレラ|紅の詩,
576,0,2024/07/06,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,台湾,Legacy Taipei,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|誘惑したいや|DRAMA QUEEN|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|ナチュメロらんでぶー|揚げろ!エビフライ|ラブリースマイリーベイビー|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！",放課後ゲタ箱ロッケンロールMX|サドンデス
575,5,2024/06/26,安本彩花生誕ソロライブ「お手製メニュー豊富に取り揃えてます。味わいの宝庫『#安安』」,生誕|ソロ,神奈川県,KT Zepp Yokohama,でかどんでん|カレーライス|恋の感覚|Dear|新大陸|future|チャイム!//ラブリースマイリーベイビー//ちちんぷい//ナチュメロらんでぶー//MISSION SURVIVOR//HOT UP!!!|愛しい人 / SUPER BEAVER|君のままで|青空gift|（安本彩花）,春の嵐|TSUBOMI|君に届くかな…
574,5,2024/06/18,安本彩花生誕ソロライブ「お手製メニュー豊富に取り揃えてます。味わいの宝庫『#安安』」,生誕|ソロ,愛知県,ダイアモンドホール,でかどんでん|カレーライス|恋の感覚|Dear|新大陸|future|チャイム!//ラブリースマイリーベイビー//ちちんぷい//ナチュメロらんでぶー//MISSION SURVIVOR//HOT UP!!!|愛しい人 / SUPER BEAVER|君のままで|呼吸|スーパーヒーロー（安本彩花）,BLUE DIZZINESS|TSUBOMI|君に届くかな…
573,5,2024/06/17,安本彩花生誕ソロライブ「お手製メニュー豊富に取り揃えてます。味わいの宝庫『#安安』」,生誕|ソロ,大阪府,BIGCAT,でかどんでん|カレーライス|恋の感覚|Dear|新大陸|future|チャイム!//ラブリースマイリーベイビー//ちちんぷい//ナチュメロらんでぶー//MISSION SURVIVOR//HOT UP!!!|愛しい人 / SUPER BEAVER|君のままで|小さな戦士|スーパーヒーロー（安本彩花）,宇宙は砂時計|TSUBOMI|君に届くかな…
572,0,2024/06/16,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,東京都,NHKホール,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|全力☆ランナー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|踊るガリ勉中学生|テブラデスキー～青春リバティ～|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|DRAMA QUEEN|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！",君のままで|シンガロン・シンガソン
571,0,2024/06/15,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,茨城県,水戸市民会館 グロービスホール,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|全力☆ランナー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|踊るガリ勉中学生|テブラデスキー～青春リバティ～|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|DRAMA QUEEN|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！",きゅるん|YELL
570,b,2024/06/12,小林歌穂生誕ソロライブ「ぽーランド9!!!!!!!!!」,生誕|ソロ,神奈川県,KT Zepp Yokohama,ぐらりぐら想い|面皰|黒毛和牛上塩タン焼680円 / 大塚愛|ルージュの伝言 / 荒井由実|人魚 / NOKKO|年下の男の子 / キャンディーズ|ムーンライト伝説 / DALI|木枯しに抱かれて / 小泉今日子|日記|さよならの夏 ～コクリコ坂から～ / 手嶌葵|幸せの貼り紙はいつも背中に,ゼッテーアナーキー|ねえ中学生 / 吉澤嘉代子
569,0,2024/06/08,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,愛知県,Niterra日本特殊陶業市民会館 フォレストホール,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|全力☆ランナー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|踊るガリ勉中学生|テブラデスキー～青春リバティ～|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|DRAMA QUEEN|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！",キャンディロッガー|Go!Go!Here We Go!ロック・リー
568,0,2024/06/01,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,北海道,札幌文化芸術劇場 hitaru,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|全力☆ランナー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|踊るガリ勉中学生|テブラデスキー～青春リバティ～|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|DRAMA QUEEN|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！",紅の詩|スーパーヒーロー
567,h,2024/05/29,仲村悠菜生誕ソロライブ「純喫茶ミルクティー～2杯目～」,生誕|ソロ,神奈川県,KT Zepp Yokohama,梅|ザ・ティッシュ～とまらない青春～|大好きだよ|エビ中一週間//結果オーライ//サクラ・ゴーラウンド//I can't stop the loneliness//R-O-B-O-C-K//イイトモ//キラキラネスキラネス//スウィーテスト・多忙。//マブいラガタイフーン//踊るロクデナシ//こりゃめでてぇな|フロントメモリー / 鈴木瑛美子×亀田誠治|KissHug / aiko|I'm your MANAGER!!!|誘惑したいや|PLAYBACK,朝顔|スターダストライト
566,0,2024/05/26,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,神奈川県,カルッツかわさき,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|全力☆ランナー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|踊るガリ勉中学生|テブラデスキー～青春リバティ～|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|DRAMA QUEEN|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！",イヤフォン・ライオット|バタフライエフェクト
565,0,2024/05/25,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,新潟県,新潟テルサ,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|全力☆ランナー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|踊るガリ勉中学生|テブラデスキー～青春リバティ～|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|DRAMA QUEEN|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！",大人はわかってくれない|イート・ザ・大目玉
564,0,2024/05/12,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,福岡県,福岡市民会館 大ホール,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|全力☆ランナー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|踊るガリ勉中学生|テブラデスキー～青春リバティ～|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|DRAMA QUEEN|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！",ジブンアップデート|えびぞりダイアモンド!!
563,0,2024/05/04,「茨城ロボッツ ホームゲーム」LuckyFes Half Time Show,,茨城県,アダストリアみとアリーナ,BLUE DIZZINESS|YELL,
562,0,2024/04/29,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,宮城県,仙台銀行ホール イズミティ21 大ホール,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|全力☆ランナー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|踊るガリ勉中学生|テブラデスキー～青春リバティ～|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|DRAMA QUEEN|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！",春の嵐|梅
561,0,2024/04/21,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,埼玉県,大宮ソニックシティ 大ホール,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|全力☆ランナー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|踊るガリ勉中学生|テブラデスキー～青春リバティ～|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|DRAMA QUEEN|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！",SHAKE! SHAKE!|ハイタテキ!
560,0,2024/04/20,私立恵比寿中学 15th Anniversary Tour 2024 ～the other side of indigo hour～,春ツアー,千葉県,市川市文化会館 大ホール,"Knock You Out!|BLUE DIZZINESS|TWINKLE WINK|制服""報連相""ファンク|EBINOMICS|青春ゾンビィィズ|響|全力☆ランナー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|踊るガリ勉中学生|テブラデスキー～青春リバティ～|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|kyo-do?|I'll be here|Summer Glitter|CRYSTAL DROP|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|DRAMA QUEEN|HOT UP!!!|ゼッテーアナーキー|トーキョーズ・ウェイ！",仮契約のシンデレラ|未確認中学生X
559,0,2024/04/13,「サンロッカーズ渋谷ホームゲーム」ハーフタイムショー,,東京都,青山学院記念館,トーキョーズ・ウェイ！|BUZZER BEATER,
558,0,2024/03/31,大関内デビル,,神奈川県,神奈川県民ホール 大ホール,HOT UP!!!|使ってポートフォリオ|仮契約のシンデレラ|買い物しようと町田へ|トーキョーズ・ウェイ！|青春ゾンビィィズ|感情電車,
557,e,2024/03/21,小久保柚乃生誕ソロライブ「塩素。」,生誕|ソロ,東京都,Zepp Haneda,新未来センセーション|おかしなわたしとはちみつのきみ / はちみつロケット|COLORS / CARRY LOOSE|ロミオの心臓 / BiS|子供じゃないもん17 / 大森靖子|まほろばアスタリスク / ≠ME@小久保柚乃・仲村悠菜|Easter Bunny / The Idol Formerly Known As LADYBABY@小久保柚乃・仲村悠菜|藍色のMonday|ちがうの,コミックガール@小久保柚乃・仲村悠菜|明日もきっと70点
556,0,2024/02/23,ファンクラブ限定イベント「エビ中メンバーの自習」,FCイベント,神奈川県,パシフィコ横浜 国立大ホール,"トーキョーズ・ウェイ！|SHAKE! SHAKE!|歌え!踊れ!エビーダダ!|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|放課後ゲタ箱ロッケンロールMX|もっと走れっ!!|中目黒の冬風・・・NAMIDA@桜井えま・仲村悠菜|神さまの言うとおり@星名美怜・桜木心菜・風見和香|アタリメ@真山りか・中山莉子|たまげた恋のエルニーニョ@安本彩花・小林歌穂・小久保柚乃|EBINOMICS|制服""報連相""ファンク|フユコイ|禁断のカルマ|U.B.U.|スターダストライト|CRYSTAL DROP|永遠に中学生",CRYSTAL DROP|永遠に中学生
555,5,2024/01/26,LIVE Meets Vol.5,,東京都,Spotify O-EAST,カレーライス|恋の感覚|Dear|a kind of love|スーパーヒーロー,
554,0,2024/01/07,新春大学芸会2024～高く飛ぶ竜と僕らのその先～,,神奈川県,ぴあアリーナMM,"Family Complex|ラブリースマイリーベイビー|イヤフォン・ライオット|えびぞりダイアモンド!!|大漁恵比寿節|梅|サドンデス|ザ・ティッシュ～とまらない青春～|使ってポートフォリオ|さよなら秘密基地@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|あたしきっと無限ルーパー@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|BLUE DIZZINESS|ヘロー|お願いジーザス|Anytime, Anywhere|ポップコーントーン|大人はわかってくれない|君のままで|MISSION SURVIVOR|仮契約のシンデレラ|ジャンプ",元気しかない！|トーキョーズ・ウェイ！|頑張ってる途中
553,0,2024/01/06,新春大学芸会2024～高く飛ぶ竜と僕らのその先～,,神奈川県,ぴあアリーナMM,"Family Complex|ラブリースマイリーベイビー|イヤフォン・ライオット|えびぞりダイアモンド!!|大漁恵比寿節|梅|サドンデス|ザ・ティッシュ～とまらない青春～|使ってポートフォリオ|ジブンアップデート@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|STAY POP@桜木心菜・小久保柚乃・風見和香・桜井えま・仲村悠菜|フォーエバー中坊@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|Hello another world@真山りか・安本彩花・星名美怜・小林歌穂・中山莉子|BLUE DIZZINESS|宇宙は砂時計|お願いジーザス|Anytime, Anywhere|ポップコーントーン|紅の詩|君のままで|MISSION SURVIVOR|仮契約のシンデレラ|ジャンプ",元気しかない！|トーキョーズ・ウェイ！|YELL
552,0,2023/12/31,第7回 ももいろ歌合戦,,神奈川県,横浜アリーナ,BLUE DIZZINESS,
551,3,2023/12/12,真山りか生誕ソロライブ「まやまにあ-Level.8-」,生誕|ソロ,神奈川県,KT Zepp Yokohama,"キャンディロッガー|beat / aiko|Anytime, Anywhere|b.l.a.c.k_h.O.l.e|BLUE DIZZINESS|老醜ブレイカー|はじめてのチュウ|蜃気楼|強く儚い者たち / Cocco|POP STAR / 平井 堅|愛、かましたいの / Neggico|イー・アル・サディスティック|愛のレンタル",青のすみか / キタニタツヤ|Liar Mask|日記
550,0,2023/11/11,私立恵比寿中学秋田分校～変わっていくことと変わらないもの～,秋田分校,秋田県,あきた芸術劇場ミルハス 大ホール,"ラブリースマイリーベイビー|イート・ザ・大目玉|ちちんぷい|kyo-do?|曇天|大人はわかってくれない|バタフライエフェクト|Go!Go!Here We Go!ロック・リー|オメカシ・フィーバー|Family Complex|ハッピーエンドとそれから|まっすぐ|制服""報連相""ファンク|でかどんでん|星の数え方|涙は似合わない",
549,0,2023/11/05,IDOL SQUARE 5,,東京都,豊洲PIT,Summer Glitter|イヤフォン・ライオット|ハイタテキ!|ヘロー|青い青い星の名前|仮契約のシンデレラ,
548,0,2023/11/03,中央大学 多摩キャンパス 白門祭,,東京都,中央大学 多摩キャンパス内9号館クレセントホール,"仮契約のシンデレラ|オメカシ・フィーバー|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|Anytime, Anywhere|ハッピーエンドとそれから|BLUE DIZZINESS|自由へ道連れ|YELL|スーパーヒーロー",青春ゾンビィィズ|イート・ザ・大目玉|シンガロン・シンガソン
547,7,2023/10/31,星名美怜生誕ソロライブ「PINK DOLL HOUSE:6」,生誕|ソロ,神奈川県,KT Zepp Yokohama,ハイタテキ!|自由へ道連れ|売れたいエモーション!|ザ・ティッシュ～とまらない青春～|U.B.U.|藍色のMonday|踊るガリ勉中学生|サドンデス|アイドル / YOASOBI|Summer Glitter|ジブンアップデート|PANDORA,23回目のサマーナイト|キミに39
546,c,2023/10/30,中山莉子生誕ソロライブ「中山莉子の生誕祭。」,生誕|ソロ,神奈川県,KT Zepp Yokohama,初恋サイダー / Buono!|ハイタテキ!|未確認中学生X|今夜はブギー・バック / 小沢健二 featuring スチャダラパー|宇宙は砂時計|ロマンスの約束 / 幾田りら|ねぇバーディア / Negicco|23回目のサマーナイト,"ペコペコリーヌ|制服""報連相""ファンク|オメカシ・フィーバー"
545,0,2023/10/29,スタプラアイドルフェスティバル ～秋の新曲収穫祭～,,神奈川県,横浜アリーナ,Family Complex|BLUE DIZZINESS|Summer Glitter|ザ・ティッシュ～とまらない青春～,
544,0,2023/10/22,オケラディスコ2023,オケラディスコ,東京都,東京国際フォーラム ホールA,ポンパラ ペコルナ パピヨッタ|参枚目のタフガキ|でかどんでん|歌え!踊れ!エビーダダ!|中人DANCE MUSIC|PLAYBACK|Summer Glitter|ジブンアップデート|シンガロン・シンガソン|日進月歩|宇宙は砂時計|星の数え方|まっすぐ|One More Time / Daft Punk|ハイタテキ!|感情電車|なないろ,
543,0,2023/10/14,Japan Fiesta in Christchurch EX 2023,,ニュージーランド,リカルトンパーク,Lon de Don|Go!Go!Here We Go!ロック・リー|未確認中学生X|パクチー|仮契約のシンデレラ|でかどんでん|ラブリースマイリーベイビー|HOT UP!!!|手をつなごう,
